selfies,smiles
[C][N][=C][Branch1][C][C][C][Branch2][Ring1][S][C][C][N][S][=Branch1][C][=O][Branch1][N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][N][Branch1][=N][C][Branch1][=Branch2][C][=C][C][=N][N][Ring1][Branch1][=O][C][C][Ring2][Ring1][=N],C1N=C(C)C(CCNS(=O)(C(N2CCCC2)=O)CNC(C3=CC=NN3O)C)C1
[C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][N][Branch2][Ring1][C][C][C][Branch1][=C][C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Ring2][Ring1][Ring1][=O],C(C(N)=O)=CN(CCC=1N(C)N=CC=1[N+1]=O)[O-1]
[C][=C][Branch2][Ring1][Branch2][S][C][C][=Branch1][C][=O][N][C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][Ring1][=Branch2][C][=C][C][=C][Ring2][Ring1][Ring1],C1=C(SCC(=O)N2CC[C@H1](C(=O)[O-1])CC2C=C)C=C1
[C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2],C1=C(C)C=CC=C1CNC=CC=C
[F][C][=Branch1][C][=O][C][=C][Branch1][P][C][N][Branch1][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][C][Ring1][S][=C][C][=C][Ring2][Ring1][Ring1][Cl],FC(=O)C=C(CNC(C1=CC=CC=C1)=O)C=CC=CCl
[C][C][Branch1][#C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][Ring1][=Branch2][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][Ring1][=Branch2][=O],CC(C1=C(C(=O)[O-1])C=CC=C1)NC(=O)CC2=CC=C3C=C2N(CC(=O)[O-1])C3=O
[O][Branch1][C][C][C][C][Branch2][Ring2][Ring2][C][N][C][=Branch1][C][=O][C@H1][C][C][=Branch1][C][=O][N][Branch1][N][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][Ring1][=N][=O][=C][N][=Ring2][Ring1][Branch1][=C][C][=C][Ring1][S],O(C)CC(CNC(=O)[C@H1]C12C(=O)N(CC3=CC=CC(Cl)=C3)C1=O)C=C2
[C][Branch2][Ring1][=Branch2][N][N][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][N][Ring1][O][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1],C1NN=C(N2CCOCC2)N1C=NC=CC=CC=C
[C][Branch1][P][N][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring2][Ring1][#Branch2],C(NCC1=NN=C2C=CC=CN12)(=O)N[C@@H1](CO)[C@H1](C3=CC=CC=C3)N=C
[C][C][C][C][N][Branch1][Ring1][C][C][N][=C][Branch1][C][C][C][=Ring1][#Branch1][C][C][N][Branch2][Ring1][Ring1],CCCCN(CC)N=C(C)CCCN
[C][Branch1][C][O-1][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][Branch1][Ring1][S][C][=C][C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][C],C([O-1])C1=NN(C)C(C)=C1C(SC)=CCNC(=O)CC2=C(F)C=CC=C2C
[C][=C][C][=C][Branch1][S][C][=Branch1][C][=O][N][C][C][C][Branch1][Ring1][O][C][C][C][Ring1][#Branch1][O][C][C][=C][Ring1][#C][C][Branch2][Ring1][C][N][C@H1][N][C][C@H1][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][=O][=O],C=CC=C(C(=O)NC1CC(OC)CC1)OCC=C2CN3[C@H1]NC[C@H1](C3)C2=O
[C][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][C][=C][Branch1][C],C(CC1=CC=C(F)C=C1)=CC=C
[C][Branch1][#C][C][Branch1][O][N][C][=N][C][=C][N][Ring1][Branch1][C][=O][=C][C][=C][Branch2][Ring1][=Branch2][N][N][=C][Branch1][=C][C][N][Branch1][=Branch1][C][Branch1][C][C][C][C][=Ring1][Branch2][N][=C][Ring1][=C][C][=C][Ring2][Ring1][Ring2],C(C(NC1=NC=C2N1C=O)=C3)C=CNN=C(CN(C(C)C)CN)C3C=C2
[C][C][C@H1][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Ring1][#Branch2][=O][=O][N][C][=Branch1][C][=O][C][N][Branch1][Ring1][C][C][N][=C][C][=Ring2][Ring1][#Branch1],CC[C@H1](NC(=O)C=NN(C)CC=O)C=O
[O][=C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=N][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring2][Ring1][#Branch1][=O],O=C1N(C)C(=O)C=C(C2=CC=CC=C2)CN(C3=CC=C(Cl)C=C3)C1=O
[C][C][C][C][Branch2][Ring1][#C][C][Branch2][Ring1][=Branch2][N][C][C][C][Branch1][S][C][Branch1][N][N][C][C][C][Branch1][Branch1][C][C][Ring1][#Branch1][=O][N][C][C][Ring1][#C][=O][C][C][O][Ring2][Ring1][#Branch1],CC1CC(C(N2CCC(C3(NCCC(CC3)=O)N)CC2)=O)CCO1
[C][=C][C][=C][C][Branch2][Ring2][=Branch2][N][=C][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][=C][O][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C][=C][Ring1][=C][N][=C][Ring2][Ring1][Branch1][C][=Branch1][C][=O][O-1],C=CC=C1CN=C(C=C2C=C(OC3=CC=C(C#N)C=C3)C=C2)N=C1C(=O)[O-1]
[C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][=C][Branch1][Branch2][N][Branch1][C][C][N][=Ring1][=Branch1][N][=C][Ring1][O][C][=C][Ring2][Ring1][Ring1],C1=CC=C1NC(=O)C=C(C=2)N=C(N(C)N=2)N=C
[C][=C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C@@H1][Branch1][#Branch1][C][Branch1][Ring1][N][C][=O][C][N][Branch1][N][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][=O][C][C][Ring1][=N][C][=C][C][=C][Ring2][Ring1][=Branch2],C=C(C(=O)NC[C@@H1](C(NC1)=O)CNC(C2=CC=CS2)=O)CC1C=CC=C
[C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][C][=C][Branch2][Ring2][Ring1][S][C][C][Branch2][Ring1][#Branch2][N][C][C][C][C@H1][Branch1][P][N][C][Branch1][Branch2][C][N][=C][NH1][N][=Ring1][Branch1][=O][C][Ring2][Ring1][Ring1][=O][C][=C][Ring2][Ring1][O],C1=CC2=CC=C1OC(C)=CSCC(NCCC[C@H1](NC(C=3N=C[NH1]N=3)=O)OC)=C2
[C][Branch2][Ring1][#Branch1][C][S][C][=N][C][=N][C][Branch1][C][N][=C][N][Ring1][=Branch1][C][=N][N][Ring1][O][C][Branch1][C][N][=N][N][=Ring1][=Branch1],C(CSC1=NC2=NC(N)=CN2C=NN1CN)=NN
[C][C][=C][C][N][C][=Branch1][C][=O][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=C][Branch1][C][C][N][=Ring1][P][=C][C][Ring2][Ring1][Ring2][=Ring1][P],CC=C1CNC(=O)C(C(=O)N2CCOCC2=C(C)N1)P
[C][=C][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][C][N][Branch2][Ring1][Ring1][C][Branch1][#C][C][C][N][C][=N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][N][=Ring1][O][C][Ring2][Ring1][Ring2][=S][C][=C][Ring2][Ring1][O],C=C1NC(=O)CN1C(CCNC=NC(=O)C=CC=NC)=C
[C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][C][=Branch1][C][=O][N][Branch1][C][C][N][=C][Ring1][=Branch2][C],CNC(=O)CC(=O)N(C)N=CC
[N][Branch2][Ring1][#Branch1][C][C][Branch1][S][N][C][C][C][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C][Ring1][=Branch2][=O][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][=C][Ring2][Ring1][=Branch1],N(CC(N1CCC(C([O-1])=O)CC1)=O)C=O
[C][=C][C][Branch1][C][F][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][O][C][=C][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O],C=C1C(F)=CC([N+1](=O)[O-1])=C1OC=CC(=O)C(=O)C2=C(C=CC=C2)C=O
[C][=C][C][=C][Branch2][Ring2][=Branch1][N][C][Branch2][Ring1][N][C@H1][C][C][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][Ring1][=C][=O][C][=C][Ring2][Ring1][Branch1][O][C][Ring2][Ring1][O],C1=CC=C(NC([C@H1]C2C(=O)N(C3=CC=C(C)C=C3)C(=O)C2)=O)OC1
[C][C][Branch2][Ring1][#Branch2][C][C][N][C][=N][C][N][Branch1][#Branch2][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][=C][C][C][C][C][Ring2][Ring1][#Branch1],C1C(CCNC2=NCN(CC3=CN=CC=C3)C(=O)N2)CCCC1
[C][=C][Branch1][C][C][N][=C][C][Ring1][#Branch1][=N][N][=C][Ring1][#Branch2][C][Branch1][Ring1][N][C][=O],C12=C(C)N=CC1=NN=C2C(NC)=O
[F][C][=C][C][Branch2][Ring1][P][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][C][=C][C][=C][Ring2][Ring1][=Branch2][F],FC=CC(C=CC=CC(=O)NC=CC=CC(S(=O)(=O)N)=C)CC=CF
[C][N][C][Branch1][=N][C][S][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][C][=Ring1][=C][C][=C][C][=C][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][Branch1][Branch2][C][N][=C][NH1][N][=Ring1][Branch1][=O][=C][Ring2][Ring1][=N],C=1NC(CSC2=CC=C(F)C=C2)=NC=1C=CC=CC(C(=O)NC(C=3N=C[NH1]N=3)=O)=N
[O][=C][C][=C][Branch2][Ring1][O][N][C][Branch2][Ring1][C][C][S][C][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C][C@H1][Branch1][C][O][C@H1][Ring1][Branch2][C][=O][O-1][=O][C][=C][C][=N][Ring2][Ring1][#Branch1],O=CC=C(NC(CS=1C2=CN(N=1)C[C@H1](O)[C@H1]2)C=O)OC=CC=N
[C][Branch1][C][O-1][=Branch1][C][=O][C][=C][Branch1][C][Br][C][=C][Branch1][C][Br][C][=C][Ring1][=Branch2][O][C][Branch1][C][C][=N][Ring1][=N],C([O-1])(=O)C=C(Br)C=C(Br)C=COC(C)=N
[C][=Branch1][C][=O][Branch2][Ring1][O][C][N][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][N][N][C][C][C],C(=O)(CNC=CC(C1=CC=C2C=C1)=NCC3=CC=CC=C3)N2NCCC
[N][=C][Branch1][P][C][=C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][Branch2][N][C][=N][N][=C][N][Ring1][Branch1][C][C][=C][Ring1][O],N=C(C1=CN([N+1](=O)[O-1])C2=C1NC3)NN=CN3CC=C2
[C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][N][Branch1][=N][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],C=12N(C)N=CC=1N([C@@H1]C3=CC=C(F)C=C3)CC(=O)N2C4=CC=C(F)C=C4
[F][C][=N][C][Branch1][C][F][=C][N][N][=C][C][Branch1][C][F][=C][N][=C][Ring1][N][Ring1][=Branch1],FC=NC(F)=CNN=C1C(F)=CN=C1
[C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][O][C][Branch2][Ring1][Branch1][N][/N][=C][Branch1][C][/N][O-1][=C][Branch1][C][C][N][=C][Ring1][=Branch2][=O][C][Ring2][Ring1][C],C1=CC=CC(F)=C1S(=O)(=O)N[C@@H1]CN/N=C(/N)[O-1]
[C][=C][Branch1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2][N][C][Branch2][Ring1][#Branch1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][C][C][=Branch1][C][=O][N][Ring1][S][C][#N],C1=C(OC)C2=CC=C1NC[C@H1](C(=O)[O-1])CCCC(=O)N2C#N
[N][N][Branch1][C][C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=Branch2][C][=C][C][Branch1][C][C][=C][Ring2][Ring1][Ring1][N][N][=Ring2][Ring1][#Branch1],N=1N(C2)C=C(C(=O)N3CCC(C(N)=O)CC3)C=CC(C)=C2NN=1
[C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][=Branch2][C][=C][C][=C][Ring2][Ring1][Ring1][O][C][C][C][Ring1][N][=O],C#CNC(=O)C=CC(OC)=C(OC)C=C
[N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][N][Ring1][Branch1][C][C][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=O],N=C(C1=CC=CC=C1)NC(=O)C2=CC=CN2CCNC(C(=O)[O-1])=O
[N][C][=N][N][=C][Branch2][Ring1][=Branch2][N][C][C][N][Branch1][O][C][=C][C][Branch1][C][C][=N][Ring1][#Branch1][C][Ring1][=N][C][N][Branch1][=N],N1C=NN=CNCC2N1C=CC(C)=N2
[C][Branch2][Ring1][=N][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][NH1][N][=C][Ring1][#Branch1][C][C][=Branch1][C][=O][N][C][C][=C][N][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2],C(CNC(=O)C1=CC2=C(C=C1)[NH1]N=C2CC(=O)NC)C3=CN=C(OC)C=C3
[C][Branch1][S][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][Branch1][C][N][=O][=C][C][=C][Ring1][#C],C1(N[C@H1](C(=O)[O-1])CC(N)=O)=CC=C1
[C][C][Branch2][Ring1][=Branch2][N][C][C@@H1][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][Ring1][#C][=O][=C][C][=C][Ring2][Ring1][Ring1],C12C(NC[C@@H1](C3=CC=C4C(=C3)OCO4)C1=O)=CC=C2
[N][Branch2][Ring1][=Branch1][C@@H1][Branch1][=C][C][C][N][Branch1][Ring1][C][C][N][=C][Branch1][C][C][C][=Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C][N][Branch1][#Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=C],N([C@@H1]CCN(CC)N=C(C)C)=O
[C][C][N][Branch1][#Branch2][C][Branch1][=Branch1][N][Branch1][C][C][C][=O][C][=Branch1][C][=O][C][Ring1][=C],C1CN(C(N(C)C)=O)C(=O)C1
[C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][S][N][C][C@H1][Branch1][=Branch1][C][C][C][Ring1][Ring2][C][=C][C][=N][Ring1][Branch2][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Ring2][Ring1][=Branch1],C1=C([N+1](=O)[O-1])C=C(NC[C@H1](CCC)C=CC=N)C(C(N)=O)=C1
[C][Branch1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][C][=C][Ring1][O],C(C1)([N+1](=O)[O-1])C(C(N)=O)=CC=C1
[O][=C][Branch2][Ring1][Branch2][C@@H1][C][N][Branch1][=N][C][=Branch1][C][=O][C][=C][N][=C][C][=C][Ring1][=Branch1][C][Ring1][#C][C][C][N][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][N][=N][NH1][C][=Ring1][O][C][Ring2][Ring1][O],O=C([C@@H1]CN(C(=O)C1=CN=CC=C1)CCCN=2)C3=CC=NC=C3N=N[NH1]C=2C
[N+1][Branch1][C][O-1][=Branch1][C][=O][C][=C][Branch1][C][N][C][=N][N][Ring1][=Branch1][C],[N+1]([O-1])(=O)C1=C(N)C=NN1C
[C][=Branch1][C][=O][C@H1][Branch2][Ring1][Ring1][C][Branch1][#C][N][C][=Branch1][C][=O][C][=N][C][=C][C][=C][Ring1][=Branch1][=N][N][Ring1][#C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],C(=O)=[C@H1]C(NC(=O)C1=NC=CC=C1N)N
[C][=C][Branch1][=Branch2][C][=Branch1][C][=O][N][C][C][C][C][=Branch1][C][=O][O][C][=C][Branch1][N][C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][C][=Ring1][N][C][Ring1][P],C=C(C(=O)NC1CC)C(=O)OC=C(C2=C(C)C=CC=C2)CC1
[O][=C][Branch1][S][N][C][=N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][S][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],O=C(NC1=NC=C(C(=O)[O-1])S1)C2=CC=CC=C2
[C][Branch1][#C][N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][=O][=Branch1][C][=O][Branch1][#C][C][C][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][C][C][Ring2][Ring1][=Branch2],C(NC1=CC(F)=CC=C1O)C=O
[C][C][Branch2][Ring1][O][C][N][Branch2][Ring1][C],CCCN
[C][O][C][=C][C][=C][C][Branch2][Ring2][Branch1][C][N][C][=Branch1][C][=O][C][C@@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][Ring1][#Branch2][C][=C][C][=C][Branch1][=Branch2],COC=CC=CCCN1C(=O)C[C@@H1](NC(=O)C)C1C=CC=C
[N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][O][C][=C][Ring1][Branch1][C][Ring1][P],N(CC1=C2C=CN=C1)C(=O)CN(C(=O)C3=COC=C3)C2
[C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][N][=C][N][=C][Ring1][=Branch1][C][=C][Branch1][C][F][C][=C][Ring1][S][N][C][=Branch1][C][=O][C@H1][Ring1][S][C][C][=Branch1][C][=O][N],C=C(C(=O)NC1C2=CN=CN=C2)C=C(F)C=CNC(=O)[C@H1]1CC(=O)N
[F][C][Branch1][C][F][C][Branch1][=Branch2][C][=N][C][=C][C][=C][Ring1][=Branch1][=N][N][Ring1][O][C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],FC1(F)C(C2=NC=CC=C2)=NN1CC3=CC=C([N+1](=O)[O-1])C=C3
[N][=C][Branch1][C][C][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=C][C][Ring1][=Branch2][=N][N][C][=Ring1][=N][N][Branch1][C][C][C][=C][C][=C][Ring1][=Branch1],N1=C(C)C([N+1]([O-1])=O)=CC1=NNCN(C)C=CC=C
[O][Branch2][Ring2][=Branch1][S][Branch1][C][C][Branch1][C][F][F][=C][Branch2][Ring1][O][C][N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][C][F][C][Branch1][Branch2][C][Branch1][Ring2][O][C][C][=O][=C][Ring1][O][=O][N][=C][Ring2][Ring1][#Branch2],OS(C)(F)F
[C][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C@H1][C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring2][C][C][Ring1][#Branch2][=O][Branch1][C][O-1][=O],C(CNC(=O)C(=O)N1[C@H1]CNC2CCC2)CC1=O
[C][=C][Branch2][Ring2][#Branch1][C][N][N][=C][Branch1][C][C][C][Branch2][Ring1][#Branch2][N][C][C@H1][Branch1][C][NH3+1][=Branch1][C][=O][C][C@H1][Ring1][S][C][=N][N][Ring1][=Branch2][C],C=CCNN=C(C)CNC[C@H1]([NH3+1])C=O
[C@H1][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][N][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Ring1][=N][=O],[C@H1](C1=CC2=NC=C1)N(C3=CC=C(C)C=C3)C2=O
[N][Branch1][C][C][N][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=Ring1][=Branch2][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][N][Branch1][Branch2][C][=C][C][=N][O][Ring1][Branch1][C][Ring2][Ring1][Ring2],N1(C)N=C(C(=O)[O-1])C1[C@@H1](C(=O)[O-1])NN(C2=CC=NO2)C
[S][C][=N][C][Branch2][Ring2][#Branch1][N][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Branch2][Ring1][Ring2][N][C][C][C][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][C][=C][C][=C][Ring2][Ring1][=Branch1][=O][=C][S][Ring2][Ring1][#C],SC=NC(NC(C(N)=O)=C(NC1CC(NCC2=CC=CC=C2)CC1)C=CC=C)=O
[N][Branch1][=Branch2][C][C][=C][C][=N][O][Ring1][Branch1][C][N][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][Branch1][C][C][N][=C][Ring1][=Branch2][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring2][Ring1][Branch2],N1(CC2=CC=NO2)CN1C(=O)C=C(C)N(C)N=C3C=CC=CC3=N
[C][=C][C][Branch2][Ring1][O][C@H1][Branch1][C][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][=N][N][N][C][Branch2][Ring1][Ring1][C][=C][C][Branch1][C][Br][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][=O][=C][C][=C][Ring2][Ring1][#Branch1],C1=CC1[C@H1](O)[C@H1](CO)[C@H1]NNCC2=CC(Br)=CC(Cl)=C2OCC=C
[C@H1][Branch1][C][O][C@H1][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][C@@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][=C][N][Ring1][Branch2][C][O][C][Ring2][Ring1][C],[C@H1]1(O)[C@H1](CNC(=O)[C@@H1](C([O-1])=O)C=CNC)OC1
[C][O][C][=Branch1][C][=O][C][=C][Branch1][C][O-1][N][Ring1][=Branch1][C][C][C][O][C][=C][Branch1][Ring2][N][=Ring1][Branch1][C][Branch1][C][C][=O],COC(=O)C=C([O-1])NCCC=1OC=C(N=1)C(C)=O
[C][N][Branch1][#Branch2][C@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][C][C][Branch2][Ring1][Ring2][N][C][C][C][N][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][N][=O][C][Ring2][Ring1][#Branch1],CN([C@H1]CC(N)=O)CCC(NC1CCN(C2=CC=NC=C2)CC1)=O
[C][=Branch1][C][=O][Branch1][S][N][C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=N][O][N][=Ring1][P],C(=O)(NC=1[C@@H1](CC2=CC=CC=C2)C)C(C(=O)[O-1])=NON=1
[N][=C][Branch1][Ring1][C][#N][C][Branch1][N][C][=C][Branch1][C][F][C][=C][N][=C][Ring1][#Branch1][=N][N][Ring1][N][C],N=C(C#N)C(C1=C(F)C=CN=C1)=NNC
[C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=S][N][C][Branch1][C][C][=N][C][Branch1][Ring1][C][O][=C][C][=Branch1][C][=O][N][Ring1][#Branch2][/N][=C][\NH1][Ring2][Ring1][Ring1],C1=C(C(=S)NC(C)=NC(CO)=CC(=O)N/N)C\[NH1]1
[C][Branch2][Ring1][Branch1][N][C][Branch1][#C][C][C][Branch1][#Branch2][N][C][C][=C][NH1+1][=C][C][=C][Ring1][=Branch1][=O][=O][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][=Ring2][Ring1][=Branch1][C],C1(NC(CCNCC2=C[NH1+1]=CC=C2)=O)=C(C(=O)N)C1C
[C][=Branch1][C][=O][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][=N][C@H1][N][Branch1][=C][C][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][#C][=O][C][=C][Ring2][Ring1][=Branch1][O-1],C(=O)(C=C1C=C([C@H1]N(CC2=CC=CC(OC)=C2)C(=O)N(C)C)OC=C1)[O-1]
[S][Branch2][Ring1][#Branch2][C][Branch2][Ring1][Ring1][N][C][C][N][N][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][O][=O],S=C(NCCNN=C(C(=O)NCCOC)C)O
[C][=C][C][Branch1][=C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][=C][C][=C][Ring1][#C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O-1],C1=CC(CC(=O)N2CCCCC2)=CC=C1NC(=O)CCC(=O)[O-1]
[N][Branch1][C][C][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][N][C][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][=O][Branch1][Ring1][C][O][C][=Branch1][C][=O][C][Ring1][S][=C][Branch1][C][C][N][=Ring2][Ring1][Branch2],N(C)C(C(=O)NCCNC(C1CCCC1)=O)C=O
