selfies,smiles,sa_score,CNS_MPO
[C][C][=C][C][=C][Branch2][Ring2][N][C][=N][O][C][Branch2][Ring1][P][C][N][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][=C][C][C][C][C][=C][Ring2][Ring1][#Branch2][C],CC=C1C=CC=NOC(C2NC(=O)N(C3CCCCC3)C(=O)N2CCCC=C1)C,4.82048046190414,3.0264087301587295
[C][C][C@H1][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][O][N][C][=N][C][Branch1][C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][C][S][Ring2][Ring1][C][C][=C][Ring2][Ring1][N],CC[C@H1](C)C=CC=CNC=NC(C)=C(C(=O)NC1=CC=C(C(C)C)C=C1)CSC=C,4.158166723676086,1.9935857142857154
[C][C][C][C][C][C][Branch1][C][O-1][=C][Branch1][Ring1][C][#N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][=Ring1][S][N][C][C][C][C][C][C][Ring1][#Branch1],CCCCC=1C([O-1])=C(C#N)C2=NC3=CC=CC=C3N2C=1N4CCCCCC4,2.8213182695303285,3.276909365079365
[O][=S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][O][C][=Ring1][N][N][C][C][C][C][C][C][C][Ring1][#Branch1],O=S(=O)(C1=CC=C(Br)C=C1)C=2N=C(C3=CC=C(Br)C=C3)OC=2NC4CCCCCC4,2.416612136494898,1.6908444444444446
[C][C][C][=C][C][=C][C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Branch1][S][S][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][Ring1][S][=C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][=C],C1CC=CC=CC1NC(=O)NC2=CC=C3N=C(SCC(=O)NC4=CC=CC=C4)SC3=C2C,3.2020300738612004,1.7222596825396779
[C][C][=C][C][=C][Branch2][Ring2][#Branch2][C][=N][O][C][Branch2][Ring1][#C][C][N][Branch1][#C][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C][C@@H1][Branch1][C][C][C][C][Ring1][N][=N][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][Branch2][C],C1C=CC2=CC=NOC1(C3N(C(=O)C(C)(C)C[C@@H1]C)CC3=N2)C,6.351656270424565,3.8285711111111116
[C][C][C][=C][C][=C][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][S][C][=N][C][=C][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=C][Ring1][P][S][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][=C],CCC=C1C=C(NC(=O)CSC2=NC3=CC=C(NC(=O)NC4=CC=CC(Cl)=C4)C=C3S2C)C1,4.099405158501102,1.288926190476189
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring1][=C][O][C][=N][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][=Branch1][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=NH1+1][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2],O=[N+1]([O-1])C=C1C=C(OC2=NC(NC3CCCCC3)=NC(N4CCCCC4)=[NH1+1]2)C=C1,3.8399528853221296,3.7218785714285723
[C][C][=C][C][=C][Branch2][Branch1][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch2][O][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][O][C][=C][Ring2][Ring1][Branch1][C][Ring2][Ring1][#Branch2][=O][C][=C][Ring2][Ring1][S],C1C=CC2=C(S(=O)(=O)C=CC=C(C(=O)NC3=CC=C(OC(F)(F)F)C=C3C=C)C2=O)C1,3.56241990269742,3.304906349206349
[C][O][C][=C][C][=C][Branch2][Ring2][O][C][=N][O][C][Branch2][Ring1][S][C][=C][C][=C][Branch2][Ring1][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][Ring1][P][=N][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][N],C1OC2=CC=C(C=NOC1(C3=CC=C(S(=O)(=O)NC4=CC=C(Br)C=C4)C=C3N)C)C2,5.079953224098251,2.7537404761904734
[C][O][C][=C][C][=C][Branch2][Ring2][Branch2][C][=C][C][=Branch1][C][=O][NH1][C][Branch2][Ring1][#Branch2][S][C][C][=Branch1][C][=O][N][C][C][C][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][O][Ring1][N][=N][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][#C],C1OC=CC=C1C=CC(=O)[NH1]C(SCC(=O)NCCCC=NCC2=CC=C(Cl)C=C2)=NO,3.657746023332392,3.0931380952380927
[O][=C][NH1][C][=C][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][=N][O][Ring1][N][=C][C][=C][Ring2][Ring1][C][C][=Branch1][C][=O][N][Ring2][Ring1][#Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F],O=C1[NH1]C2=CC(C3=NC(C4=CC=C(Br)C=C4)=NO3)=CC=C2C(=O)N1CC5=CC=CC=C5F,2.342405053432728,3.0243999999999973
[C][C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch2][NH1+1][C][C][C][C][C][Ring1][=Branch1][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][P][C][=C][Ring2][Ring1][=Branch1],CC(C)OC=CC1=CC(=O)NC=CC=C([NH1+1]2CCCCC2)C(C(=O)[O-1])=CC=C1,5.365210907694972,1.8262317460317485
[O][=C][Branch2][Ring2][=C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][S][C][=N][N][=C][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][O][C][=C][S][C][Branch1][C][Br][=N][Ring1][=Branch1][C][=C][Ring1][N][S][Ring1][#C][O][Ring2][Ring1][#Branch2][C][=C][C][=C][O][Ring1][Branch1],O=C(COC(=O)C=CC=CC=NN=C(C1=CC=C(C2=CSC(Br)=N2)C=C1)SO)C3=CC=CO3,3.5214933530904267,1.7875523809523777
[C][C][=C][C][N][=C][Branch2][Ring1][N][C][=C][Branch1][#C][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][S][O][O][C][=Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch2][C],C1C=CCN=C1C2=C(NC(=O)NC3=CC=CC=C3)C=CC=C2OOC,2.851509613415841,2.4781579365079365
[O][=C][Branch1][O][N][C][C][C][C][C][C][C][Ring1][#Branch1][C][=C][C][Branch1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][=N][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1],O=C(NC1CCCCCC1)C2=CC(C3=CC=CC(F)=C3)=NC4=CC=CC=C24,1.92966714976402,2.340977777777775
[C][C][=C][C][=C][Branch2][Ring2][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=C][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=N][C][Branch1][C][C][=N][Ring1][N][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=N][Cl],CC1=CC=C(NC(=O)NC2=CC=CC(NC3=CC(N4CCCC4)=NC(C)=N3)=C2)C=C1Cl,2.256318396774395,1.5991312698412694
[C][C][=C][C][Branch1][C][C][=C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=N][C][Branch1][C][C][=N][Ring1][N][C][=C][Ring2][Ring1][Ring1][C][Branch1][C][C][=C][Ring2][Ring1][#C],CC1=CC(C)=C(S(=O)(=O)NC2=CC=C(NC3=NC(N4CCCC4)=NC(C)=N3)C=C2)C(C)=C1,2.4021232808574755,2.9471085714285716
[C][C][N][Branch1][Ring1][C][C][C][=C][C][Branch1][C][C][=NH1+1][C][Branch2][Ring1][=C][N][C][=C][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring1][P][=N][Ring2][Ring1][=Branch2],CCN(CC)C1=CC(C)=[NH1+1]C(NC2=CC=C(NC(=O)NC3=CC=C(Cl)C=C3)C=C2)=N1,2.9174966571725798,1.9355295238095225
[C][C][S][C][=N][N][=C][Branch2][Ring2][C][N][C][C][=Branch1][C][=O][C][C][=C][S][C][Branch2][Ring1][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][S][S][Ring2][Ring1][#Branch2],CCSC1=NN=C(NCC(=O)CC2=CSC(NC(=O)NC3=CC=C(Cl)C=C3)=N2)S1,2.579075857573125,2.3504595238095214
[O][=S][=Branch1][C][=O][Branch2][Ring2][=Branch2][N-1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],O=S(=O)([N-1]C1=NC2=CC=CC=C2N=C1NC3=CC=C(Cl)C(C(F)(F)F)=C3C4=CC)C(Cl)C=C4,4.831465784024664,1.8224412698412689
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][S][C][=N][N][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Br][C][Branch1][C][F][=C][Ring1][Branch2][S][Ring1][P][C][=C][Ring2][Ring1][Branch2],CC(C)(C1)C=CC=C(C2=NN=C(NC(=O)NC3=CC=C(Br)C(F)=C3)S2C)C1,4.276733648141995,2.1701214285714268
[C][C][Branch1][C][C][C][C][=C][C][=C][Branch2][Ring2][O][S][=Branch1][C][=O][=Branch1][C][=O][/N][=C][\NH1][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Br][C][Branch1][C][F][=C][Ring1][Branch2][C][=C][Ring2][Ring1][C][S][Ring2][Ring1][=C],CC(C)C1C=CC=C(S(=O)(=O)/N=C\[NH1]C2=CC=C(NC(=O)NC3=CC=C(Br)C(F)=C3)C=C2)S1,3.7250730460833648,0.8322928571428561
[C][O][C][=C][C][=C][Branch2][Ring2][#Branch2][C][=N][C][Branch1][#C][N][/N][=C][\C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=N][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][S],COC1=CC=C(C=NC(N/N=C\C2=CC=CC(Br)=C2)=NCNC3=CC=C([N+1](=O)[O-1])C=C3N)C=C1,3.0199427101866965,2.0959499999999966
[C][C][C][C][C][=C][C][=Branch1][C][=O][O][C][=C][Branch1][C][C][C][O][C][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=Ring1][=N][C][=C][Ring2][Ring1][Branch2][Ring2][Ring1][C],CCCC1C=CC(=O)OC2=C(C)C=3OC=C(C4=CC=C(OC)C=C4)C=3C=C12,3.336797264525612,2.4117779365079333
[Br][C][=C][C][=C][Branch2][Ring1][S][C][=N][O][N][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=Ring1][#Branch2][C][C][=C][Ring2][Ring1][=Branch2],BrC=CC=CC1=NON=C1NC(=O)C=2OC3=CC=CC(Cl)=C3C=2CC=C,3.51863447906865,2.502810317460317
[C][C][C][=C][C][=C][N][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][/C][Branch1][Ring1][C][#N][=C][\C][=C][C][=C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][O][Ring1][=C][S][C][Ring2][Ring1][N][=C][Ring2][Ring1][S],CCC=CC=CN=C(NC(=O)/C(C#N)=C\C1=CC=CC2=CC=C3C(=C2)OCO3)O1,3.925587448993753,3.16600619047619
[C][C][=C][C][=C][C][Branch2][Ring2][O][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][C][S][C][=N][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Branch1][C][N][C][Ring2][Ring1][=Branch1][=Ring1][O][=C][Ring2][Ring1][N],CC=CC=CC(C1=CC(C(F)(F)F)=NCSC=NC(C2=CC=CN=C2)=C(N)C1)N,5.096554824043704,2.748231746031746
[C][C][C@@H1][Branch2][Ring2][Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],CC[C@@H1](NS(=O)(=O)C1=CC=C2C(=C1)CCCC2C3=CC=CC=C3SC=O)C4=CC=CC=C4,3.409030804114801,2.512580952380948
[O][=S][=Branch1][C][=O][Branch2][Ring1][=Branch2][N][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],O=S(=O)(N[C@H1](C1=CC=CC=C1)C2=CC=C(Br)C=C2C3)CC=C(Cl)C=C3,3.9723184831074505,3.3734523809523793
[C][C][=C][C][=C][Branch1][C][C][C][Branch2][Ring2][=Branch1][C][=N][N][=C][Branch2][Ring1][O][N-1][C][=Branch1][C][=O][/C][Branch1][Ring1][C][#N][=C][\C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][O][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][N],C1C=C2C=C(C)C1(C=NN=C([N-1]C(=O)/C(C#N)=C\C3=CC=C(C(C)(C)C)C)C3O)C2,6.457197807534103,2.6426180952380935
[C][C][Branch1][C][C][C][C][C][C@H1][C][C][C][O][C][=C][C][=C][Branch2][Ring1][N][C][=Branch1][C][=O][C][C][=C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][O][N][=Ring1][=C][C][=C][Ring2][Ring1][=Branch1][C][Ring2][Ring1][#Branch2],CC(C)CCC[C@H1]CC1COC2=CC=C(C(=O)C=3C=C(C4=CC=C5C(=C4)OCO5)ON=3)C=C2C1,3.4731345129927256,2.7095158730158713
[C][C][C][=Branch1][C][=O][N][C][=N][C][=C][C][Branch2][Ring1][O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][N][=C][C][=C][Ring2][Ring1][=Branch1][S][Ring2][Ring1][=Branch2],CCC(=O)NC1=NC2=CC(NS(=O)(=O)C3=CC=C(C4CCCCC4)C=C3)=CC=C2S1,2.243158469231929,2.0743920634920627
[C][C][=C][C][=C][Branch2][Ring2][Ring2][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][Ring1][O][C][=C][Ring2][Ring1][O][Cl],CC1=CC=C(N(C)S(=O)(=O)C=2C=CSC=2C3=NC(C4=CC=CC=C4)=NO3)C=C1Cl,2.454180681371131,3.0505398412698392
[O-1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][/C][=N][/N][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][Ring2],[O-1]C1=CC=C(Cl)C=C1/C=N/NC2=NC(NC3=CC=CC=C3)=NC(NC4=CC=CC=C4)=N2,2.6593600011510024,2.2707928571428564
[C][C][C][C][C@H1][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][#C][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][C][C][S][C][=C][C][=Ring1][Branch1][C@H1][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring2][Ring1][#Branch2],CCCC[C@H1](CC)C(=O)N1CCN(C(=O)[C@H1](C)N2CCC=3SC=CC=3[C@H1]2C4=CC=CC=C4C)CC1,3.5736306941385347,3.2376176190476134
[C][C][=C][C][=C][Branch2][Branch1][Ring1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][Branch1][C][C][C][Branch1][C][C][=C][C][C][Branch1][C][C][=C][Branch1][#C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring2][Ring1][Ring2][=Ring1][#C][C][=C][Ring2][Ring1][P],C1C=CC=C1NS(=O)(=O)C=C(C2)C(C)=CCC(C)=C(C(=O)OCC3=CC=CC=C3)OC2,3.949364641654624,3.188696031746031
[C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][P][C][=N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][O][Ring1][#Branch2][C][=C][Ring1][S],CC1=CC=C([N+1](=O)[O-1])C=C1C(=O)NC2=CC=C(C3=NC4=CC=C(C)C=C4O3)C=C2,2.081828899007153,2.1332995238095225
[C][C][=C][C][=C][NH1][C][Branch2][Ring1][Branch2][/C][Branch1][Ring1][C][#N][=C][/C][=C][Branch1][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][=N][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch1],CC=C1C=C[NH1]C(/C(C#N)=C/C=C(O)C2=CC=C(Cl)C=C2Cl)=NC=C1,3.8520740933195,1.9013522222222208
[C][C][=C][C][=C][Branch2][Ring2][#C][N][C][S][C][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][C][N][C][=Ring1][=C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#C],CC1=CC=CNC=2SC(C(=O)C3=CC=CC=C3CN)C=2S(=O)(=O)C4=CC=C(C)C=C4C=C1,4.400974038080808,2.827799365079361
[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=N][C][Branch2][Ring1][O][C][N][C][C][N][Branch1][=N][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][C][Ring1][=C][=C][S][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][O],CC(=O)N1C=CC=C2C=NC(CN3CCN(C4=CC=CC(C)=C4C)CC3=CS2)C=C1,5.494289926192327,3.965816190476189
[O-1][C][=C][Branch1][C][Cl][C][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][/C][=N][/N][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][Ring2],[O-1]C1=C(Cl)C=C(Cl)C=C1/C=N/NC2=NC(NC3=CC=CC=C3)=NC(NC4=CC=CC=C4)=N2,2.7177453652247205,2.0051714285714257
[C][C][C][=C][C][=C][Branch2][Ring2][#C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=N][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][=C][C][Branch1][C][C][=NH1+1][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=NH1+1][Ring1][=N][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][S],C1CC=CC=C1S(=O)(=O)NC=NC2=CC=C(NC3=CC(C)=[NH1+1]C(N4CCCCC4)=[NH1+1]3)C=C2C=C,4.457702913459123,3.143772380952376
[C][C][O][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=Branch1][C][=O][NH1][C][Branch2][Ring1][#Branch1][S][C][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][=N][O][Ring1][N][=N][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][O],C1COC=CC=C1C2=CC(=O)[NH1]C(SCC3=NC(C4=CC=C(Br)C=C4)=NO3)=N2,3.15882105310544,3.367111904761904
[C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][Branch2][Ring1][Ring2][C][=N][O][C][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring1][=C][=C][C][=C][Ring2][Ring1][Ring1][Ring2][Ring1][=N],CCN1C(=O)C2=CC=CC=C2SC3=CC(C=NOC(CC4=CC=CC=C4Cl)=N)=CC=C31,2.81707518156264,2.364418253968255
[C][C][=C][C][=C][Branch2][Ring2][O][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][#Branch1][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][=C][C],C1C=CC=C(S(=O)(=O)N2CCN([C@H1](C3=CC=CC=C3)C4=CC=C(Cl)C=C4)CC2C)C1C,3.659609320965591,3.530716666666664
[C][C][C][C][C][C][C][C][C][C][C][C][S@][=Branch1][C][=O][C@@H1][C][C][C][C][C@H1][Ring1][=Branch1][O][C][Branch1][C][O-1][=C][C][=C][Ring1][#Branch1][O-1],CCCCCCCCCCCC[S@](=O)[C@@H1]1CCCC[C@H1]1OC([O-1])=CC=C[O-1],4.482572063716699,3.550492857142857
[C][C][N][Branch1][Ring1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][Ring2][Ring1][C],CCN(CC)S(=O)(=O)C1=CC=C(Cl)C(C(=O)NC2=CC=C(Cl)C(Cl)=C2)=C1,1.9719672916614623,2.968457142857141
[C][C][C][C][C][Branch1][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][=Ring1][#Branch2][S][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=C][Ring2][Ring1][C],CCCC=1C(C)=NC2=NC=NN2C=1SC3=CC=C(NC(=O)NC4=CC=C(Cl)C(Cl)=C4)C=C3,2.594019223376496,1.701838095238094
[C][C][C][=C][C][=C][Branch2][Ring2][#Branch2][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Branch1][#C][C][NH2+1][C@H1][C][C][C@@H1][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][NH1][N][=C][Ring2][Ring1][=C],CCC=CC1=C(CC=C(C(=O)[O-1])C=C(C[NH2+1][C@H1]2CC[C@@H1](C)CC2C3)CC=C(OC)C=C3[NH1]N)C1,6.240685978258016,3.235461904761903
[C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][Branch2][Ring1][Branch1][C][=N][O][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][Ring1][N][=C][C][=C][Ring2][Ring1][C][Ring2][Ring1][N],CCCN1C(=O)C2=CC=CC=C2SC3=CC(C4=NOC(C5=CC=C(C)C=C5)=N4)=CC=C31,2.3722360112947047,2.6099531746031754
[C][S][C][=C][C][=C][Branch2][Ring2][=N][C][=N][C][Branch2][Ring2][C][C][S][C][=C][C][=Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][=C][S][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][=C],CS1C=CC=C(C=NC(C=2SC=CC=2S(=O)(=O)N(C)C3=CC=C(C)C(C)=C3C)SC)C1,4.904793223711975,2.3656214285714263
[C][C][=C][C][Branch1][C][C][=C][Branch2][Ring2][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=N][C][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][O][C][=C][S][C][Branch1][C][C][=N][Ring1][=Branch1][C][=C][Ring1][N][=N][O][Ring1][P][C][Branch1][C][C][=C][Ring2][Ring1][#C],CC=CC(C)=C(S(=O)(=O)N[C@@H1](C)C1=NCC2=CC=C(C3=CSC(C)=N3)C=C2)NO1,4.188583377055969,3.1925319047619047
[C][C][C@@H1][Branch1][C][C][C@H1][Branch1][S][N][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][O][Ring1][N],CC[C@@H1](C)[C@H1](NC(=O)CCCC1=CC=CC=C1)C2=NC(C3=CC=C(Cl)C=C3)=NO2,2.874567196360127,2.3233531746031715
[C][C][C][C][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch2][Ring1][O][O][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=C][Branch1][Branch2][O][C][C][Branch1][C][C][C][C][=C][Ring2][Ring1][#C][Ring2][Ring1][Branch2],CCC1CC=CC(=O)OC2=CC(OCC(=O)C3=CC=C([N+1](=O)[O-1])C=C3COCC(C)C)C=C12,4.252972648923004,3.3422404761904745
