smiles,selfies,sa_score,CNS_MPO
Cn1c(=O)n(C)c2cc(S(=O)(=O)[O-])ccc21,[C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][=C][C][=C][Ring1][#Branch2][Ring1][#C],2.740329794029652,1.5652222222222223
Cc1cc(O)c(C(=O)c2cnc3c(c2)COc2ccccc2-3)cc1Cl,[C][C][=C][C][Branch1][C][O][=C][Branch2][Ring1][O][C][=Branch1][C][=O][C][=C][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch1][Cl],2.458924908982709,2.7072287301587283
CCn1cc(NC(=O)c2c(Cl)cnn2C)c(C(N)=O)n1,[C][C][N][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=N][N][Ring1][=Branch1][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][Ring2][Ring1][C],2.581318359494002,1.260733333333333
O=C(CCn1ccn2nc3c(c2c1=O)CCCC3)N1CC(=O)N(CCc2ccccc2)C(=O)C1,[O][=C][Branch2][Ring1][=Branch2][C][C][N][C][=C][N][N][=C][C][=Branch1][Branch2][=C][Ring1][Branch1][C][Ring1][=Branch2][=O][C][C][C][C][Ring1][=Branch2][N][C][C][=Branch1][C][=O][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][S],2.8739685335533167,3.292461904761903
NC(=O)c1ccc(N2C(=O)N[C@H](CC(=O)[O-])C2=O)cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][N][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][Ring1][#Branch2][=O][C][=C][Ring1][P],3.125639379131309,0.8333333333333334
CN(C)c1cc(-n2cnc(C(=O)Nc3ccccc3)c2)ncn1,[C][N][Branch1][C][C][C][=C][C][Branch2][Ring1][#Branch1][N][C][=N][C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=C][=N][C][=N][Ring2][Ring1][Ring2],2.3795866261206875,2.643288888888889
NC(=O)c1[nH]ncc1NCc1ccncc1,[N][C][=Branch1][C][=O][C][NH1][N][=C][C][=Ring1][Branch1][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1],2.4195558332078644,0.8437999999999992
Cn1c(=O)c2c(nc(NCCN3CCOCC3)n2C)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Ring2][N][=C][Branch1][N][N][C][C][N][C][C][O][C][C][Ring1][=Branch1][N][Ring1][=C][C][N][Branch1][C][C][C][Ring2][Ring1][Branch1][=O],2.504888811435372,1.2244769841269845
O=[S@+]1([OH2+])C[C@@H]2Sc3ncnc4ncn(c34)[C@H]2C1,[O][=S@+1][Branch1][C][OH2+1][C][C@@H1][S][C][=N][C][=N][C][N][=C][N][Branch1][=Branch1][C][Ring1][=Branch2][=Ring1][Branch1][C@H1][Ring1][N][C][Ring1][S],5.587573822580372,1.5714444444444444
Cn1c(NC(=O)c2ccco2)cc(=O)n(C)c1=O,[C][N][C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][=C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][S][=O],2.3062427415335165,1.2084444444444444
O=C(NCCc1nnc2ccccn12)c1ccccn1,[O][=C][Branch1][P][N][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1],2.129169511167188,2.0958666666666668
Nn1ccc2c(cnc3ncnn32)c1=O,[N][N][C][=C][C][=C][Branch1][N][C][=N][C][=N][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O],3.006510936335223,1.1666666666666667
Cn1c(=O)c2ncn(CC(=O)N/N=C\c3ccc(O)c(O)c3)c2n(C)c1=O,[C][N][C][=Branch1][C][=O][C][N][=C][N][Branch2][Ring1][#Branch1][C][C][=Branch1][C][=O][N][/N][=C][\C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Ring2][Ring1][Ring1][N][Branch1][C][C][C][Ring2][Ring1][=Branch2][=O],2.7069191011311613,0.873864285714287
NC(=S)n1ccc2c(cnc3ncnn32)c1=O,[N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][N][C][=N][C][=N][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O],3.1442569664559405,1.1666666666666667
CC(C)[C@@H](NC(=O)c1cccnc1)C(=O)[O-],[C][C][Branch1][C][C][C@@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1],2.857302709058388,1.2542222222222223
Cn1c2nc(=O)nnc-2c([O-])n(C)c1=O,[C][N][C][=N][C][=Branch1][C][=O][N][=N][C][Ring1][#Branch1][=C][Branch1][C][O-1][N][Branch1][C][C][C][Ring1][=N][=O],3.6902450418808392,1.5
Cn1cnnc1-c1nn(C)c2c1CN(C(=O)c1nn(C)c3ccccc13)CC2,[C][N][C][=N][N][=C][Ring1][Branch1][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][C][Ring2][Ring1][C],2.850907160047278,2.8073396825396832
CC(=O)N1CCc2c(sc(N)c2C(N)=O)C1,[C][C][=Branch1][C][=O][N][C][C][C][=C][Branch1][=C][S][C][Branch1][C][N][=C][Ring1][=Branch1][C][Branch1][C][N][=O][C][Ring1][=N],2.522197133666758,1.0623111111111114
Cn1c(=O)c2c(nc([S@@+](C)(=O)[OH2+])n2C)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch1][P][N][=C][Branch1][=Branch2][S@@+1][Branch1][C][C][=Branch1][C][=O][OH2+1][N][Ring1][=Branch2][C][N][Branch1][C][C][C][Ring1][S][=O],4.232006122329334,1.5
Cn1ncc2c(=O)n(CC(=O)[O-])cnc21,[C][N][N][=C][C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=N][C][=Ring1][O][Ring1][=C],2.913480961205419,1.5
Cn1cc(NC(=O)c2cc3ncc(Br)cn3n2)c(C(=O)[O-])n1,[C][N][C][=C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=C][N][=C][C][Branch1][C][Br][=C][N][Ring1][#Branch1][N][=Ring1][#Branch2][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=N][Ring2][Ring1][Branch1],3.08611503436204,1.4819452380952387
Cn1c(=O)c2cccc([N+](=O)[O-])c2c(=O)n1C,[C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][Ring1][#C][C],2.563488120302095,1.628711111111111
COC(=O)CNC(=O)[C@H]1CC(=O)N(CCc2ccc(F)cc2)C1,[C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@H1][C][C][=Branch1][C][=O][N][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Ring1][#C],2.468478180431653,1.6793968253968252
COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(-c4cccnc4)c32)ccc1OCC(N)=O,[C][O][C][=C][C][Branch2][Ring1][S][C@@H1][C][Branch1][Ring1][C][#N][=C][Branch1][C][N][O][C][NH1][N][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Ring1][O][Ring2][Ring1][C][=C][C][=C][Ring2][Ring1][Branch2][O][C][C][Branch1][C][N][=O],3.313988243053225,2.244670000000001
O=C1CCC[C@@H]1n1ccc2c(cnc3ncnn32)c1=O,[O][=C][C][C][C][C@@H1][Ring1][Branch1][N][C][=C][C][=C][Branch1][N][C][=N][C][=N][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O],3.3673618371330765,2.0760888888888887
O=C(Nc1ccc2c(c1)OCCO2)N1CC(N2C[C@@H](C(=O)N3CCCC3)CC2=O)C1,[O][=C][Branch2][Ring1][C][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][N][C][C][Branch2][Ring1][=Branch1][N][C][C@@H1][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][C][Ring1][N][=O][C][Ring1][P],2.9041236152854566,2.60459523809524
CCn1ncc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])c1C(N)=O,[C][C][N][N][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C@H1][C][C][C][C][C@@H1][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][P][C][Branch1][C][N][=O],3.580903556029366,0.8333333333333334
O=C1CC[C@H]2C(=O)N3C(=O)CC[C@H]3C(=O)N12,[O][=C][C][C][C@H1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#C][Ring1][N],3.489128953911222,1.6693333333333333
NC(=O)[C@H]1CCCN(C(N)=O)C1,[N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch1][=Branch1][C][Branch1][C][N][=O][C][Ring1][=Branch2],2.533091747711813,0.8397777777777776
Cn1ncc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])c1C(N)=O,[C][N][N][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C@H1][C][C][=C][C][C@@H1][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][P][C][Branch1][C][N][=O],3.78741394073227,0.8333333333333334
CCn1c(NN)nc2c1c(=O)n(C)c(=O)n2C,[C][C][N][C][Branch1][Ring1][N][N][=N][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C],2.5899096587636343,0.8333333333333334
Cc1c(CC(=O)NCCC(=O)[O-])c(=O)oc2cc(O)ccc12,[C][C][=C][Branch1][=C][C][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring2][Ring1][Branch1][Ring1][#Branch1],2.683047972571371,0.8333333333333334
CCn1ncc(Cl)c1C(=O)Nc1cnn(C)c1C(N)=O,[C][C][N][N][=C][C][Branch1][C][Cl][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Branch1][C][N][=O],2.60859271846836,1.2607333333333335
NC(=O)CO[C@@H]1CCC12CCN(C(=O)c1ncccc1F)CC2,[N][C][=Branch1][C][=O][C][O][C@@H1][C][C][C][Ring1][Ring2][C][C][N][Branch1][=C][C][=Branch1][C][=O][C][=N][C][=C][C][=C][Ring1][=Branch1][F][C][C][Ring1][#C],3.6747286367060426,1.9643682539682548
O=C([O-])c1cc2ncc(-n3cc([N+](=O)[O-])cn3)cn2n1,[O][=C][Branch1][C][O-1][C][C][=C][N][=C][C][Branch1][#C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][Branch2][=C][N][Ring1][=C][N][=Ring1][P],3.268892993193635,1.5
Cc1nc2ncnn2c([O-])c1NS(C)(=O)=O,[C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][Branch1][C][O-1][=C][Ring1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O],3.26661788500844,1.1666666666666667
Nn1ccc2c(cnc3nc(-c4ccncc4)nn32)c1=O,[N][N][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=N][C][=N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][N][Ring1][O][Ring1][#C][C][Ring2][Ring1][Ring1][=O],2.7948315145053098,1.31
Cc1nn(C)c(C)c1NC(=O)c1c([N+](=O)[O-])cnn1C,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][N][Ring1][Branch2][C],2.5101546923435407,1.7872933333333332
Cc1c(NC(=O)CSc2nnc(N)s2)c(=O)n(-c2ccccc2)n1C,[C][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch1][C][N][S][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][#Branch1][C],2.3763332141986204,2.335949047619048
Cn1nccc1-c1nc2c3cn[nH]c3ncn2n1,[C][N][N][=C][C][=C][Ring1][Branch1][C][N][=C][C][C][=N][NH1][C][=Ring1][Branch1][N][=C][N][Ring1][=Branch2][N][=Ring1][N],3.072705411478127,1.4387333333333334
Cc1cc(NCc2cccnc2)c2ncnn2n1,[C][C][C][=C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=N][C][=N][N][Ring1][Branch1][N][=Ring1][P],2.61776782076695,2.370991111111111
Cn1c(=O)c(=O)n(C)c2cc(N)ccc21,[C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][Branch1][C][N][=C][C][=C][Ring1][#Branch1][Ring1][=C],2.22833004188084,1.388666666666667
Cn1c(=O)c2cccc(N)c2c(=O)n1C,[C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][N][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring1][=N][C],2.604858888034686,1.3886666666666665
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3F)CC(=O)N2C1,[C][C][=Branch1][C][=O][N][C@H1][C][C@H1][C][N][Branch1][P][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][=Branch1][C][=O][N][Ring1][P][C][Ring2][Ring1][Ring2],4.624152232542022,1.433859523809525
COCC(=O)N1C[C@H](c2nncn2C)C2(C1)CN(C(=O)Cc1ccccc1F)C2,[C][O][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][Branch1][Ring2][C][Ring1][O][C][N][Branch1][#C][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][Ring1][#C],3.83476508045396,2.5850841269841283
Cc1c(OCC(=O)Nc2cccnc2)c(=O)ccn1CCO,[C][C][=C][Branch1][S][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][N][Ring2][Ring1][C][C][C][O],2.384908716988244,1.2076799999999999
CCn1ncc(NC(=O)[C@@H]2CCCO2)c1C(N)=O,[C][C][N][N][=C][C][Branch1][=N][N][C][=Branch1][C][=O][C@@H1][C][C][C][O][Ring1][Branch1][=C][Ring1][=N][C][Branch1][C][N][=O],2.9230624969112746,0.9129333333333333
Cn1c(=O)c2c(ncn2CCC#N)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch1][#Branch2][N][=C][N][Ring1][Branch1][C][C][C][#N][N][Branch1][C][C][C][Ring1][#C][=O],2.5152274514057744,1.548777777777778
Cn1ncc(NC(=O)c2ccc(Cn3cc([N+](=O)[O-])cn3)o2)c1C(N)=O,[C][N][N][=C][C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][S][C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][Branch2][O][Ring1][=C][=C][Ring2][Ring1][=Branch1][C][Branch1][C][N][=O],2.681244874079045,1.4589285714285725
Cn1cc(C(=O)NCCc2nnc3ccccn23)c2ccccc2c1=O,[C][N][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Branch2][=O],2.307089181771353,2.494801587301588
Cn1c(=O)c2c(nc(NCCO)n2CC(N)=O)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][N][=C][Branch1][Branch1][N][C][C][O][N][Ring1][=Branch2][C][C][Branch1][C][N][=O][N][Branch1][C][C][C][Ring2][Ring1][Ring1][=O],2.59781862043217,0.5
CN(C)C(=O)c1cc2n(n1)CCN(C(=O)c1cccn1C)C2,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][C][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][N][Ring1][Branch1][C][C][Ring1][#C],2.6962186913607784,2.182155555555555
Cc1cccc(C(=O)OCc2c(COC(=O)c3cccc(C)c3)[n+]([O-])c3ccccc3[n+]2[O-])c1,[C][C][=C][C][=C][C][Branch2][Ring2][=C][C][=Branch1][C][=O][O][C][C][=C][Branch2][Ring1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N+1][Branch1][C][O-1][=C][C][=C][C][=C][C][Ring1][=Branch1][=N+1][Ring2][Ring1][=Branch1][O-1][=C][Ring2][Ring1][P],2.959546477038401,4.1974447619047615
Nc1c([O-])nc2n(c1=O)C(=O)CS2,[N][C][=C][Branch1][C][O-1][N][=C][N][Branch1][Branch1][C][Ring1][#Branch1][=O][C][=Branch1][C][=O][C][S][Ring1][Branch2],3.8484353544044296,1.1666666666666667
C[S@+](=O)([OH2+])N1CCC[C@@]2(C1)Cn1nnc(CNC(=O)c3ccccc3)c1CO2,[C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][C][C@@][Branch1][Ring2][C][Ring1][=Branch1][C][N][N][=N][C][Branch1][#C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][#C][C][O][Ring2][Ring1][Ring2],4.968375237501554,1.962838095238097
COc1ccccc1N1C(=O)C[C@@H](N2CCC(C(N)=O)CC2)C1=O,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C@@H1][Branch1][S][N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=Branch2][C][Ring1][#C][=O],2.619540008089629,1.5974952380952387
Cc1c(OCC(=O)Nc2ccncc2)c(=O)ccn1CCO,[C][C][=C][Branch1][S][O][C][C][=Branch1][C][=O][N][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][N][Ring2][Ring1][C][C][C][O],2.397926334854251,1.2076799999999999
Cc1cc(C)n(CCC(=O)N2C[C@@H](CO)[C@H](c3ccncc3)C2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][N][C][C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][=N][N][=Ring2][Ring1][#Branch1],3.228247527719505,2.448140952380953
CN1CCN(C(=O)c2nn(C)c(=O)c3ccccc23)CC1,[C][N][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][N][Ring1][=Branch1][C][C][Ring2][Ring1][Ring2],2.010126540901531,2.0647333333333333
O=C([O-])CCC(=O)N1CCC(c2nnc3ccccn23)CC1,[O][=C][Branch1][C][O-1][C][C][C][=Branch1][C][=O][N][C][C][C][Branch1][=C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][C][Ring1][#C],2.7252464341098346,1.5
CC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc21)C(=O)[O-],[C][C][Branch1][C][C][C@H1][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][C][=Branch1][C][=O][O-1],3.137932116452742,0.8333333333333334
Cc1cc(C)n(CCC(=O)N2CCN(C(=O)c3ccco3)CC2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][N][C][C][C][=Branch1][C][=O][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][C][Ring1][=N][N][=Ring2][Ring1][#Branch1],2.208852034759248,2.757293333333334
Cc1[nH+]ccn1CCNC(=O)C[C@H]1NC(=O)N(CCc2ccccc2)C1=O,[C][C][=NH1+1][C][=C][N][Ring1][Branch1][C][C][N][C][=Branch1][C][=O][C][C@H1][N][C][=Branch1][C][=O][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=O],3.589966095694443,1.3802490476190492
Cc1cccn2c(=O)c(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)c([O-])nc12,[C][C][=C][C][=C][N][C][=Branch1][C][=O][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=C][Branch1][C][O-1][N][=C][Ring2][Ring1][O][Ring2][Ring1][#Branch1],2.686096255951375,1.4149333333333343
Cn1c(=O)c2cn(N)cc2n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][N][Branch1][C][N][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][Ring1][N][=O],3.005423621035174,1.333888888888889
Cc1n[nH]c(SCc2cc(=O)n3oc(C)cc3n2)n1,[C][C][=N][NH1][C][Branch2][Ring1][=Branch1][S][C][C][=C][C][=Branch1][C][=O][N][O][C][Branch1][C][C][=C][C][Ring1][=Branch1][=N][Ring1][O][=N][Ring2][Ring1][C],3.2829489435245165,2.0533822222222224
Cc1cccn2c(=O)cc([O-])nc12,[C][C][=C][C][=C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O-1][N][=C][Ring1][N][Ring1][Branch2],2.962812826931904,1.9129022222222223
CCc1nc2nc3c(cn2n1)C(=O)C[C@H](C)C3,[C][C][C][N][=C][N][=C][C][=Branch1][Branch2][=C][N][Ring1][=Branch1][N][=Ring1][=Branch2][C][=Branch1][C][=O][C][C@H1][Branch1][C][C][C][Ring1][O],3.374684075836837,2.7994666666666665
NC(=O)CN1CCN(C(=O)c2ccoc2)CC1=O,[N][C][=Branch1][C][=O][C][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C][C][=C][O][C][=Ring1][Branch1][C][C][Ring1][=N][=O],2.4504240413765306,1.1666666666666667
O=C([C@@H]1CC(=O)N(c2n[nH]c3ccccc23)C1)N1CCC(c2nnc3ccccn23)CC1,[O][=C][Branch2][Ring1][#Branch2][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=C][C][=N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring1][#C][N][C][C][C][Branch1][=C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][C][Ring1][#C],3.186455320680269,3.525161904761907
CC(=O)[C@H]1C(C)=Nc2ncnn2[C@@H]1c1cnn(C)c1,[C][C][=Branch1][C][=O][C@H1][C][Branch1][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C@@H1][Ring1][#Branch2][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1],3.814928881118941,2.2419111111111114
Cn1ccc(CNC(=O)c2c(Cl)cnn2C)n1,[C][N][C][=C][C][Branch2][Ring1][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=N][N][Ring1][=Branch1][C][=N][Ring1][S],2.5285117536899837,1.9386666666666668
NC(=O)c1ccc(NC(=O)[C@@H]2[C@H](C(=O)[O-])[C@H]3C=C[C@@H]2O3)cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C@@H1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@H1][C][=C][C@@H1][Ring1][=Branch2][O][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1],4.459877458628293,0.8333333333333334
Cc1cc(=O)cc(O)n1CCCC(=O)Nc1ccc2ncn(C)c(=O)c2c1,[C][C][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][N][Ring1][Branch2][C][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][N][Branch1][C][C][C][=Branch1][C][=O][C][Ring1][Branch2][=C][Ring1][N],2.6114908849149447,2.197744285714286
Cn1nc(C(=O)N2CCOCC2)c2ccccc2c1=O,[C][N][N][=C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C][=O],2.01880405450075,2.0547111111111107
O=C([O-])c1cnc2ccc(S(=O)(=O)N3CCC(O)CC3)cc2c1O,[O][=C][Branch1][C][O-1][C][=C][N][=C][C][=C][C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][Branch1][C][O][C][C][Ring1][#Branch1][=C][C][Ring1][S][=C][Ring2][Ring1][Ring2][O],2.75850972706694,1.057333333333334
Cc1cc(Cc2nnc([S-])n2C[C@@H]2CCCO2)n(C)n1,[C][C][C][=C][Branch2][Ring1][Ring2][C][C][=N][N][=C][Branch1][C][S-1][N][Ring1][=Branch1][C][C@@H1][C][C][C][O][Ring1][Branch1][N][Branch1][C][C][N][=Ring2][Ring1][Ring1],3.738256113274359,2.521968888888889
COC[C@@H]1CN(C(=O)c2ccc(C)cn2)C[C@H]1C(N)=O,[C][O][C][C@@H1][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=N][Ring1][#Branch1][C][C@H1][Ring1][=C][C][Branch1][C][N][=O],3.268058791436845,1.356391111111111
Cn1cc(Cl)c(C(=O)Nc2cnn(C)c2C(N)=O)n1,[C][N][C][=C][Branch1][C][Cl][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Branch1][C][N][=O][=N][Ring2][Ring1][C],2.5902543733887704,0.9388
Nn1ccc2nc3ncnn3cc2c1=O,[N][N][C][=C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][=C][Ring1][=Branch2][C][Ring1][=N][=O],3.206413977480124,1.1666666666666667
O=C([O-])[C@@H]1CCCN1c1nnc(N2CCCC2=O)s1,[O][=C][Branch1][C][O-1][C@@H1][C][C][C][N][Ring1][Branch1][C][=N][N][=C][Branch1][=Branch2][N][C][C][C][C][Ring1][Branch1][=O][S][Ring1][O],3.487631501623364,1.5059999999999998
